FREQ,TEMP,DURATION,Lonely,Sample,ZFREQ,ZTEMP,ZDURATION,COMPOSITE
5,6,5,2.45,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,3,4,2.7,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,4,3,2.3,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,7,4,2.55,2,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
5,2,4,2.15,2,.361210230777501,-2.82338308583645,.123883914448873,-.779429646870024
5,5,6,2.3,2,.361210230777501,.0954359224347981,2.03784882090061,.831498324704304
5,5,4,2.15,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,5,1.6,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,5,4,1.3,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,4,2.3,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,4,2.1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,4,2.4,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,7,3,2.55,2,.361210230777501,2.04131526128229,-.833098538776997,.523142317760933
5,5,5,2.7,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,3.25,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,5,1.4,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
4,6,6,2.25,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
4,5,4,3.15,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
4,5,5,2.2,2,-.794662507710522,.0954359224347981,1.08086636767474,.127213260799673
5,5,4,2.7,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,4,2.65,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,5,4,2.75,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,5,2,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
4,6,6,2.95,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
5,5,4,1.95,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,4,2,1.45,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,6,3,1.15,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,4,2.65,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,3,2.65,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,5,2.2,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,4,2.9,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,2.4,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,2,2.05,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,4,2.9,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,4,2.1,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
1,7,6,3.25,2,-4.26228072317459,2.04131526128229,2.03784882090061,-.0610388803305614
5,6,3,2.05,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,5,4,2.35,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,6,4,1.65,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,3,1.5,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,4,1.3,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,3,1.45,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,5,2.25,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,3,3,2.7,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
4,6,5,2,2,-.794662507710522,1.06837559185855,1.08086636767474,.451526483940923
5,6,4,2.8,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,1.57894736842105,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,3,4,2.45,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
3,6,4,1.9,2,-1.95053524619855,1.06837559185855,.123883914448873,-.252758579963709
3,5,5,2.9,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,3,3,2.25,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
5,4,2,3.15,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,3,1.7,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,3,2.05,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,6,6,1.55,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
4,4,4,2.65,2,-.794662507710522,-.87750374698895,.123883914448873,-.516094113416867
5,4,4,1.55,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,5,5,1.85,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,4,4,3.1,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,5,5,2.45,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
3,4,2,1.65,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,5,4,2,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,5,2.65,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,4,1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,5,6,2.85,2,-1.95053524619855,.0954359224347981,2.03784882090061,.060916499045622
4,3,3,2,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
5,3,5,2.3,2,.361210230777501,-1.8504434164127,1.08086636767474,-.136122272653485
5,3,3,3.1,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
5,4,4,3.4,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,5,1.85,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,4,2.55,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
3,6,4,3.15,2,-1.95053524619855,1.06837559185855,.123883914448873,-.252758579963709
3,6,5,1.6,2,-1.95053524619855,1.06837559185855,1.08086636767474,.0662355711115814
5,2,4,2.3,2,.361210230777501,-2.82338308583645,.123883914448873,-.779429646870024
6,5,6,2.45,2,1.51708296926552,.0954359224347981,2.03784882090061,1.21678923753365
6,4,3,1.8,2,1.51708296926552,-.87750374698895,-.833098538776997,-.0645064388334743
8,1,3,2.57894736842105,2,3.82882844624157,-3.7963227552602,-.833098538776997,-.26686428259854
3,4,5,3.2,2,-1.95053524619855,-.87750374698895,1.08086636767474,-.582390875170917
2,2,5,2.25,2,-3.10640798468657,-2.82338308583645,1.08086636767474,-1.61630823428276
5,4,5,2.65,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
4,5,4,2.05,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
4,5,5,2.4,2,-.794662507710522,.0954359224347981,1.08086636767474,.127213260799673
5,3,2,1.7,2,.361210230777501,-1.8504434164127,-1.79008099200287,-1.09310472587935
5,4,3,2.2,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,2,2.55,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,7,4,2.3,2,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
4,4,4,2.25,2,-.794662507710522,-.87750374698895,.123883914448873,-.516094113416867
5,5,4,2.9,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,4,5,2.9,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
2,5,4,2.55,2,-3.10640798468657,.0954359224347981,.123883914448873,-.962362715934299
5,6,4,1.5,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,6,5,1,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
3,5,5,2.85,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
6,4,4,1.15,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
5,4,4,1.95,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,4,5,2.2,2,-1.95053524619855,-.87750374698895,1.08086636767474,-.582390875170917
4,5,3,1.9,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
3,3,3,1.95,2,-1.95053524619855,-1.8504434164127,-.833098538776997,-1.54469240046275
4,1,6,2.4,2,-.794662507710522,-3.7963227552602,2.03784882090061,-.851045480690035
5,3,4,2.2,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
3,5,6,2.8,2,-1.95053524619855,.0954359224347981,2.03784882090061,.060916499045622
4,6,6,1.5,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
5,4,3,1.3,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,6,1.8,2,.361210230777501,.0954359224347981,2.03784882090061,.831498324704304
5,5,2,2.7,2,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
5,4, ,2.2,2,.361210230777501,-.87750374698895, ,-.258146758105725
6,6,3,2.35,2,1.51708296926552,1.06837559185855,-.833098538776997,.584120007449025
6,4,3,2.4,2,1.51708296926552,-.87750374698895,-.833098538776997,-.0645064388334743
5,5,4,2.35,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,4,2.8,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,2,4,2.85,2,-.794662507710522,-2.82338308583645,.123883914448873,-1.16472055969937
5,6,5,1.95,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
4,4,3,2.1,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,4,3,2.45,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
3,5,5,2.6,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,2,3,1.35,2,.361210230777501,-2.82338308583645,-.833098538776997,-1.09842379794531
6,3,3,1.3,2,1.51708296926552,-1.8504434164127,-.833098538776997,-.388819661974724
5,6,6,2.95,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
4,5,4,2.15,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,4,5,2.8,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,3,4,2.3,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,5,3,1.65,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,1.3,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
6,5,3,2,2,1.51708296926552,.0954359224347981,-.833098538776997,.259806784307775
5,5,4,2.55,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,4,2.7,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
4,3,3,3,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
5,5,5,1.94736842105263,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
4,5,3,3.05,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,5,5,2.4,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,7,4,3.15,2,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
5,4,3,2.9,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,2,3.15,2,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
2,6,5,2.7,2,-3.10640798468657,1.06837559185855,1.08086636767474,-.31905534171776
1,5,5,3.35,2,-4.26228072317459,.0954359224347981,1.08086636767474,-1.02865947768835
5,5,2,1.65,2,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
3,6,3,1.35,2,-1.95053524619855,1.06837559185855,-.833098538776997,-.571752731038999
5,5,3,1.7,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,4,1.45,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,3,1.2,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,3,1.85,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,5,3,1.8,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,5,2.5,3,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,3,3.05,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,3,1.95,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
4,5,4,2.15,3,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
3,4,3,1.7,3,-1.95053524619855,-.87750374698895,-.833098538776997,-1.2203791773215
5,4,3,1.9,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,3,2,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,2,2.85,3,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
4,3,2,1.55,3,-.794662507710522,-1.8504434164127,-1.79008099200287,-1.4783956387087
5,5,4,2.95,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,3,2.55,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,4,2,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
3,4,2,1.95,3,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,6,2,2.7,3,.361210230777501,1.06837559185855,-1.79008099200287,-.120165056455607
5,5,5,2.55,3,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,1.55,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,1.55,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
3,4,5,1.8,3,-1.95053524619855,-.87750374698895,1.08086636767474,-.582390875170917
4,2,6,2.35,3,-.794662507710522,-2.82338308583645,2.03784882090061,-.526732257548785
5,6,2,3.5,3,.361210230777501,1.06837559185855,-1.79008099200287,-.120165056455607
5,6,4,2.15,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
3,4,4,2.45,3,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
4,3,5,2.5,3,-.794662507710522,-1.8504434164127,1.08086636767474,-.521413185482826
5,3,3,2.25,3,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
6,6,4,2.05263157894737,3,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
5,3,5,1.15,3,.361210230777501,-1.8504434164127,1.08086636767474,-.136122272653485
5,4,3,2.1,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,4,2,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,2.85,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,3,1.75,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,4,4,2.05,3,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
2,4,3,1.8,3,-3.10640798468657,-.87750374698895,-.833098538776997,-1.60567009015084
3,4,2,2.05263157894737,3,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
4,5,3,2.15,3,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,6,3,1.25,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,4,2,2.1,3,-.794662507710522,-.87750374698895,-1.79008099200287,-1.15408241556745
6,4,4,2.35,3,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
5,5,4,2.5,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,4,1.55,3,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,4,3,2,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,3,2.15,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,5,3,1.25,3,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
6,4,2,2.1,3,1.51708296926552,-.87750374698895,-1.79008099200287,-.383500589908764
5,5,4,1.95,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,3,1.8,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,4,2.45,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,2.45,3,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
4,3,5,2.52631578947368,3,-.794662507710522,-1.8504434164127,1.08086636767474,-.521413185482826
5,3,3,2.1,3,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
5,4,3,1.85,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,2,2.75,3,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,2,2,3,3,.361210230777501,-2.82338308583645,-1.79008099200287,-1.4174179490206
5,4,3,1.55,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,2,2.21052631578947,3,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
5,4,3,1.85,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,4,2.4,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,2,1.55,3,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
3,5,4,1.75,3,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
5,3,3,1.94736842105263,3,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
3,4,6,2.05,3,-1.95053524619855,-.87750374698895,2.03784882090061,-.263396724095627
3,5,3,1.3,3,-1.95053524619855,.0954359224347981,-.833098538776997,-.896065954180248
 ,5,6,2.7,3, ,.0954359224347981,2.03784882090061,1.06664237166771
5,4,3,2.25,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,3,1.8,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
2,4,2,1.85,3,-3.10640798468657,-.87750374698895,-1.79008099200287,-1.92466424122613
5,5,4,2.10526315789474,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,5,5,2.35,3,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,4,3,2.1,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
6,4,5,2.85,3,1.51708296926552,-.87750374698895,1.08086636767474,.573481863317106
5,6,4,1.8,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,6,6,3.35,3,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
4,6,4,1.8,3,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,4,2,1.85,3,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,6,5,2.78947368421053,3,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,3,1.7,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,2.1,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,7,3,1.55,3,.361210230777501,2.04131526128229,-.833098538776997,.523142317760933
4,3,5,1.4,3,-.794662507710522,-1.8504434164127,1.08086636767474,-.521413185482826
5,6,3,2.4,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,5,3,2.68421052631579,3,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,4,2,2.65,3,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,2,1.8,3,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
4,4,5,2.61111111111111,3,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,7,4,1.35,3,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
5,6,4,2.45,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,6,5,2.7,3,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
4,5,5,1.8,3,-.794662507710522,.0954359224347981,1.08086636767474,.127213260799673
5,4,4,2.05,3,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,4,5,1.9,3,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,4,3,1.8,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
4,3,4,1.84210526315789,3,-.794662507710522,-1.8504434164127,.123883914448873,-.840407336558116
5,6,3,2.15,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
3,4,4,2.2,3,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
5,6,5,1.75,3,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,4,2.3,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,3,1.7,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,3,2,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
4,6,6,1.75,3,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
5,5,3,1.95,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
4,5,4,2.45,3,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
4,5,3,2,3,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
3,5,4,2.2,3,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
5,5,3,2.8,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,1.85,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,3,4,3,3,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,6,4,1.57894736842105,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,2.83333333333333,3,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,4,3,1.75,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
4,5,3,2.5,3,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,5,3,2.55,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,4,2.55,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,3,2.57894736842105,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,3,2.15789473684211,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,5,2,1.9,3,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
5,6,5,2.45,3,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,6,3,2.8,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
3,5,2,1.6,3,-1.95053524619855,.0954359224347981,-1.79008099200287,-1.21506010525554
5,5,4,1.25,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,3,1.2,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,3,1.15,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
6,4,3,2.5,3,1.51708296926552,-.87750374698895,-.833098538776997,-.0645064388334743
5,6,2,1.8,3,.361210230777501,1.06837559185855,-1.79008099200287,-.120165056455607
5,6,4,2.5,3,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,2,1.45,3,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
6,5,4,2.1,3,1.51708296926552,.0954359224347981,.123883914448873,.578800935383065
5,4,3,1.25,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,3,2.05,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,5,3,2.05,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,4,2.85,3,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,4,3,1.9,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,3,1.55,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,3,2.4,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,4,3,1.95,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,4,2.55,3,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,6,3,2.7,3,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,4,4,2,3,-.794662507710522,-.87750374698895,.123883914448873,-.516094113416867
5,5,3,2.65,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,4,1.85,3,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,3,1.45,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,3,1.4,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,5,2.35,3,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,2.25,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
2,4,3,1.45,3,-3.10640798468657,-.87750374698895,-.833098538776997,-1.60567009015084
5,4,3,1.75,3,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,3,2.2,3,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
